"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2021-09-30T10:27:15.228+09:00"
"RESULT_INF"
"TOTAL_NUMBER","890346"
"FROM_NUMBER","700001"
"TO_NUMBER","800000"
"NEXT_KEY","800001"
"TABLE_INF","0002060007"
"STAT_NAME","00200531","労働力調査"
"GOV_ORG","00200","総務省"
"STATISTICS_NAME","労働力調査 基本集計　全都道府県 全国 月次"
"TITLE","1-4-2","農林業・非農林業，従業上の地位，配偶関係，年齢階級別就業者数（1985年1月～（2005年12月以前は女性のみ））"
"CYCLE","月次"
"SURVEY_DATE","0"
"OPEN_DATE","2021-08-31"
"SMALL_AREA","0"
"COLLECT_AREA","全国"
"MAIN_CATEGORY","03","労働・賃金"
"SUB_CATEGORY","01","労働力"
"OVERALL_TOTAL_NUMBER","890346"
"UPDATED_DATE","2021-09-29"
"STATISTICS_NAME_SPEC","労働力調査","基本集計　全都道府県","全国","月次","",""
"DESCRIPTION","","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており，それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では，2005年10月から2016年12月までの期間を含む数値を，基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は，公表当時の数値です。<br />このため，当該期間は，長期時系列表の数値とデータベースの数値とで異なる場合があります。","","","",""
"TITLE_SPEC","","農林業・非農林業，従業上の地位，配偶関係，年齢階級別就業者数（1985年1月～（2005年12月以前は女性のみ））","","","",""
"NOTE","*","分母が小さいため比率を計算していない。"
"NOTE","***","該当数値がないもの　又は　集計していないもの(2002年２月以降)。　なお，2002年１月以前については http://www.stat.go.jp/data/roudou/chuui.htm 参照"
"NOTE","0","数値が表章単位に満たないもの(2002年２月以降)。　なお，2002年１月以前については http://www.stat.go.jp/data/roudou/chuui.htm 参照"
"NOTE","…","東日本大震災の影響により，岩手県，宮城県及び福島県において，調査の実施が困難となりました。このため，平成23年3月分から8月分までの期間を含む全国及び東北地域の結果については掲載していません。"
"VALUE"
"tab_code","表章項目","cat01_code","産業","cat02_code","性別","cat03_code","従業上の地位","cat04_code","年齢階級","cat05_code","配偶関係","area_code","地域","time_code","時間軸（月次）","unit","value","annotation"
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1988000404","1988年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1988000505","1988年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1988000606","1988年6月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1988000707","1988年7月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1988000808","1988年8月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1988000909","1988年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1988001010","1988年10月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1988001111","1988年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1988001212","1988年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989000101","1989年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989000202","1989年2月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989000303","1989年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989000404","1989年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989000505","1989年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989000606","1989年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989000707","1989年7月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989000808","1989年8月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989000909","1989年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989001010","1989年10月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989001111","1989年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1989001212","1989年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990000101","1990年1月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990000202","1990年2月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990000303","1990年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990000404","1990年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990000505","1990年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990000606","1990年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990000707","1990年7月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990000808","1990年8月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990000909","1990年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990001010","1990年10月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990001111","1990年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1990001212","1990年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991000101","1991年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991000202","1991年2月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991000303","1991年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991000404","1991年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991000505","1991年5月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991000606","1991年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991000707","1991年7月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991000808","1991年8月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991000909","1991年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991001010","1991年10月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991001111","1991年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1991001212","1991年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992000101","1992年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992000202","1992年2月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992000303","1992年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992000404","1992年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992000505","1992年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992000606","1992年6月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992000707","1992年7月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992000808","1992年8月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992000909","1992年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992001010","1992年10月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992001111","1992年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1992001212","1992年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993000101","1993年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993000202","1993年2月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993000303","1993年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993000404","1993年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993000505","1993年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993000606","1993年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993000707","1993年7月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993000808","1993年8月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993000909","1993年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993001010","1993年10月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993001111","1993年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1993001212","1993年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994000101","1994年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994000202","1994年2月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994000303","1994年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994000404","1994年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994000505","1994年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994000606","1994年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994000707","1994年7月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994000808","1994年8月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994000909","1994年9月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994001010","1994年10月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994001111","1994年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1994001212","1994年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995000101","1995年1月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995000202","1995年2月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995000303","1995年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995000404","1995年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995000505","1995年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995000606","1995年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995000707","1995年7月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995000808","1995年8月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995000909","1995年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995001010","1995年10月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995001111","1995年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1995001212","1995年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996000101","1996年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996000202","1996年2月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996000303","1996年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996000404","1996年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996000505","1996年5月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996000606","1996年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996000707","1996年7月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996000808","1996年8月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996000909","1996年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996001010","1996年10月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996001111","1996年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1996001212","1996年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997000101","1997年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997000202","1997年2月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997000303","1997年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997000404","1997年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997000505","1997年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997000707","1997年7月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997000808","1997年8月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997000909","1997年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997001010","1997年10月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997001111","1997年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1997001212","1997年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998000101","1998年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998000202","1998年2月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998000303","1998年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998000404","1998年4月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998000505","1998年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998000606","1998年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998000707","1998年7月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998000808","1998年8月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998000909","1998年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998001010","1998年10月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998001111","1998年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1998001212","1998年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999000101","1999年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999000202","1999年2月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999000303","1999年3月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999000404","1999年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999000505","1999年5月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999000606","1999年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999000707","1999年7月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999000808","1999年8月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999000909","1999年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999001010","1999年10月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999001111","1999年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","1999001212","1999年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000000101","2000年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000000202","2000年2月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000000303","2000年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000000404","2000年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000000505","2000年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000000606","2000年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000000707","2000年7月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000000808","2000年8月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000000909","2000年9月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000001010","2000年10月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000001111","2000年11月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2000001212","2000年12月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2001000101","2001年1月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2001000202","2001年2月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2001000303","2001年3月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2001000404","2001年4月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2001000505","2001年5月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2001000606","2001年6月","万人","1",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2001000707","2001年7月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","00","総数","02","15～19歳","02","有配偶","00000","全国","2001000808","2001年8月","万人","1",""
