"LOCATION"	"Country"	"SUBJECT"	"Subject"	"MEASURE"	"Measure"	"TIME"	"Time"	"Unit Code"	"Unit"	"PowerCode Code"	"PowerCode"	"Reference Period Code"	"Reference Period"	"Value"	"Flag Codes"	"Flags"
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2004"	"2004"	"USD"	"US Dollar"	"6"	"Millions"			10401.049		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2005"	"2005"	"USD"	"US Dollar"	"6"	"Millions"			11048.356		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2006"	"2006"	"USD"	"US Dollar"	"6"	"Millions"			11872.473		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2007"	"2007"	"USD"	"US Dollar"	"6"	"Millions"			12820.952		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2008"	"2008"	"USD"	"US Dollar"	"6"	"Millions"			13749.852		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2009"	"2009"	"USD"	"US Dollar"	"6"	"Millions"			13353.903		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2010"	"2010"	"USD"	"US Dollar"	"6"	"Millions"			12597.718		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2011"	"2011"	"USD"	"US Dollar"	"6"	"Millions"			13005.319		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2012"	"2012"	"USD"	"US Dollar"	"6"	"Millions"			13446.449		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2013"	"2013"	"USD"	"US Dollar"	"6"	"Millions"			14296.626		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2014"	"2014"	"USD"	"US Dollar"	"6"	"Millions"			14966.383		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2015"	"2015"	"USD"	"US Dollar"	"6"	"Millions"			16157.415		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2016"	"2016"	"USD"	"US Dollar"	"6"	"Millions"			17788.597		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2017"	"2017"	"USD"	"US Dollar"	"6"	"Millions"			18976.119		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2018"	"2018"	"USD"	"US Dollar"	"6"	"Millions"			20792.624		
"ISL"	"Iceland"	"T_GDP"	"Gross Domestic Product (GDP); millions"	"CPC"	"USD, current prices, current PPPs"	"2019"	"2019"	"USD"	"US Dollar"	"6"	"Millions"			21759.306		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1970"	"1970"	"USD"	"US Dollar"	"0"	"Units"			3853.291198		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1971"	"1971"	"USD"	"US Dollar"	"0"	"Units"			4533.305514		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1972"	"1972"	"USD"	"US Dollar"	"0"	"Units"			4945.014933		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1973"	"1973"	"USD"	"US Dollar"	"0"	"Units"			5489.984178		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1974"	"1974"	"USD"	"US Dollar"	"0"	"Units"			6238.514982		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1975"	"1975"	"USD"	"US Dollar"	"0"	"Units"			6775.233797		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1976"	"1976"	"USD"	"US Dollar"	"0"	"Units"			7501.746671		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1977"	"1977"	"USD"	"US Dollar"	"0"	"Units"			8604.752438		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1978"	"1978"	"USD"	"US Dollar"	"0"	"Units"			9687.106138		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1979"	"1979"	"USD"	"US Dollar"	"0"	"Units"			10895.361663		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1980"	"1980"	"USD"	"US Dollar"	"0"	"Units"			12429.569471		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1981"	"1981"	"USD"	"US Dollar"	"0"	"Units"			14023.574217		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1982"	"1982"	"USD"	"US Dollar"	"0"	"Units"			15003.170981		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1983"	"1983"	"USD"	"US Dollar"	"0"	"Units"			15059.521349		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1984"	"1984"	"USD"	"US Dollar"	"0"	"Units"			16080.409857		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1985"	"1985"	"USD"	"US Dollar"	"0"	"Units"			16999.971003		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1986"	"1986"	"USD"	"US Dollar"	"0"	"Units"			18292.933238		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1987"	"1987"	"USD"	"US Dollar"	"0"	"Units"			20119.441214		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1988"	"1988"	"USD"	"US Dollar"	"0"	"Units"			20483.742522		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1989"	"1989"	"USD"	"US Dollar"	"0"	"Units"			21100.207323		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1990"	"1990"	"USD"	"US Dollar"	"0"	"Units"			21968.546399		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1991"	"1991"	"USD"	"US Dollar"	"0"	"Units"			22381.621538		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1992"	"1992"	"USD"	"US Dollar"	"0"	"Units"			21853.502258		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1993"	"1993"	"USD"	"US Dollar"	"0"	"Units"			22434.834694		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1994"	"1994"	"USD"	"US Dollar"	"0"	"Units"			23542.431374		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1995"	"1995"	"USD"	"US Dollar"	"0"	"Units"			23938.646223		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1996"	"1996"	"USD"	"US Dollar"	"0"	"Units"			24756.563778		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1997"	"1997"	"USD"	"US Dollar"	"0"	"Units"			26926.515319		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1998"	"1998"	"USD"	"US Dollar"	"0"	"Units"			28713.414901		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"1999"	"1999"	"USD"	"US Dollar"	"0"	"Units"			29542.467532		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2000"	"2000"	"USD"	"US Dollar"	"0"	"Units"			29719.889758		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2001"	"2001"	"USD"	"US Dollar"	"0"	"Units"			31760.904946		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2002"	"2002"	"USD"	"US Dollar"	"0"	"Units"			32515.316412		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2003"	"2003"	"USD"	"US Dollar"	"0"	"Units"			32646.795714		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2004"	"2004"	"USD"	"US Dollar"	"0"	"Units"			35546.989064		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2005"	"2005"	"USD"	"US Dollar"	"0"	"Units"			37338.141264		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2006"	"2006"	"USD"	"US Dollar"	"0"	"Units"			39015.685179		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2007"	"2007"	"USD"	"US Dollar"	"0"	"Units"			41171.971741		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2008"	"2008"	"USD"	"US Dollar"	"0"	"Units"			43049.004383		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2009"	"2009"	"USD"	"US Dollar"	"0"	"Units"			41835.535714		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2010"	"2010"	"USD"	"US Dollar"	"0"	"Units"			39615.465409		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2011"	"2011"	"USD"	"US Dollar"	"0"	"Units"			40769.025078		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2012"	"2012"	"USD"	"US Dollar"	"0"	"Units"			41928.434674		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2013"	"2013"	"USD"	"US Dollar"	"0"	"Units"			44152.643607		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2014"	"2014"	"USD"	"US Dollar"	"0"	"Units"			45712.837508		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2015"	"2015"	"USD"	"US Dollar"	"0"	"Units"			48843.45526		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2016"	"2016"	"USD"	"US Dollar"	"0"	"Units"			53036.961837		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2017"	"2017"	"USD"	"US Dollar"	"0"	"Units"			55259.519511		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2018"	"2018"	"USD"	"US Dollar"	"0"	"Units"			58952.719025		
"ISL"	"Iceland"	"T_GDPPOP"	"GDP per head of population"	"CPC"	"USD, current prices, current PPPs"	"2019"	"2019"	"USD"	"US Dollar"	"0"	"Units"			60341.946755		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1970"	"1970"	"USD"	"US Dollar"	"0"	"Units"			4.445427		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1971"	"1971"	"USD"	"US Dollar"	"0"	"Units"			5.141617		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1972"	"1972"	"USD"	"US Dollar"	"0"	"Units"			5.630561		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1973"	"1973"	"USD"	"US Dollar"	"0"	"Units"			6.232017		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1974"	"1974"	"USD"	"US Dollar"	"0"	"Units"			7.039856		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1975"	"1975"	"USD"	"US Dollar"	"0"	"Units"			7.702659		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1976"	"1976"	"USD"	"US Dollar"	"0"	"Units"			8.460264		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1977"	"1977"	"USD"	"US Dollar"	"0"	"Units"			9.974974		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1978"	"1978"	"USD"	"US Dollar"	"0"	"Units"			11.229811		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1979"	"1979"	"USD"	"US Dollar"	"0"	"Units"			12.761977		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1980"	"1980"	"USD"	"US Dollar"	"0"	"Units"			14.354021		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1981"	"1981"	"USD"	"US Dollar"	"0"	"Units"			15.628724		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1982"	"1982"	"USD"	"US Dollar"	"0"	"Units"			16.504511		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1983"	"1983"	"USD"	"US Dollar"	"0"	"Units"			16.629352		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1984"	"1984"	"USD"	"US Dollar"	"0"	"Units"			17.715259		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1985"	"1985"	"USD"	"US Dollar"	"0"	"Units"			18.224312		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1986"	"1986"	"USD"	"US Dollar"	"0"	"Units"			19.237826		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1987"	"1987"	"USD"	"US Dollar"	"0"	"Units"			20.246824		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1988"	"1988"	"USD"	"US Dollar"	"0"	"Units"			21.485424		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1989"	"1989"	"USD"	"US Dollar"	"0"	"Units"			22.776461		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1990"	"1990"	"USD"	"US Dollar"	"0"	"Units"			24.27512		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1991"	"1991"	"USD"	"US Dollar"	"0"	"Units"			25.001205		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1992"	"1992"	"USD"	"US Dollar"	"0"	"Units"			24.708224		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1993"	"1993"	"USD"	"US Dollar"	"0"	"Units"			25.453234		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1994"	"1994"	"USD"	"US Dollar"	"0"	"Units"			27.171832		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1995"	"1995"	"USD"	"US Dollar"	"0"	"Units"			27.200963		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1996"	"1996"	"USD"	"US Dollar"	"0"	"Units"			27.941811		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1997"	"1997"	"USD"	"US Dollar"	"0"	"Units"			30.162465		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1998"	"1998"	"USD"	"US Dollar"	"0"	"Units"			31.567776		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"1999"	"1999"	"USD"	"US Dollar"	"0"	"Units"			32.109981		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2000"	"2000"	"USD"	"US Dollar"	"0"	"Units"			31.153584		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2001"	"2001"	"USD"	"US Dollar"	"0"	"Units"			32.988878		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2002"	"2002"	"USD"	"US Dollar"	"0"	"Units"			35.292279		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2003"	"2003"	"USD"	"US Dollar"	"0"	"Units"			36.269533		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2004"	"2004"	"USD"	"US Dollar"	"0"	"Units"			39.948917		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2005"	"2005"	"USD"	"US Dollar"	"0"	"Units"			41.296737		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2006"	"2006"	"USD"	"US Dollar"	"0"	"Units"			42.493652		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2007"	"2007"	"USD"	"US Dollar"	"0"	"Units"			44.499485		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2008"	"2008"	"USD"	"US Dollar"	"0"	"Units"			47.185653		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2009"	"2009"	"USD"	"US Dollar"	"0"	"Units"			52.805393		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2010"	"2010"	"USD"	"US Dollar"	"0"	"Units"			50.74078		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2011"	"2011"	"USD"	"US Dollar"	"0"	"Units"			51.477468		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2012"	"2012"	"USD"	"US Dollar"	"0"	"Units"			52.739239		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2013"	"2013"	"USD"	"US Dollar"	"0"	"Units"			54.758721		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2014"	"2014"	"USD"	"US Dollar"	"0"	"Units"			56.347636		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2015"	"2015"	"USD"	"US Dollar"	"0"	"Units"			59.226324		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2016"	"2016"	"USD"	"US Dollar"	"0"	"Units"			62.019423		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2017"	"2017"	"USD"	"US Dollar"	"0"	"Units"			64.012923		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2018"	"2018"	"USD"	"US Dollar"	"0"	"Units"			68.581327		
"ISL"	"Iceland"	"T_GDPHRS"	"GDP per hour worked"	"CPC"	"USD, current prices, current PPPs"	"2019"	"2019"	"USD"	"US Dollar"	"0"	"Units"			72.632221		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1970"	"1970"	"USD"	"US Dollar"	"0"	"Units"			8781.164721		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1971"	"1971"	"USD"	"US Dollar"	"0"	"Units"			9958.918786		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1972"	"1972"	"USD"	"US Dollar"	"0"	"Units"			10720.015106		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1973"	"1973"	"USD"	"US Dollar"	"0"	"Units"			11756.836227		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1974"	"1974"	"USD"	"US Dollar"	"0"	"Units"			13107.007182		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1975"	"1975"	"USD"	"US Dollar"	"0"	"Units"			14150.599537		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1976"	"1976"	"USD"	"US Dollar"	"0"	"Units"			15310.0151		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1977"	"1977"	"USD"	"US Dollar"	"0"	"Units"			17631.741621		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1978"	"1978"	"USD"	"US Dollar"	"0"	"Units"			19417.521772		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1979"	"1979"	"USD"	"US Dollar"	"0"	"Units"			21902.683743		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1980"	"1980"	"USD"	"US Dollar"	"0"	"Units"			24490.459108		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1981"	"1981"	"USD"	"US Dollar"	"0"	"Units"			26564.995855		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1982"	"1982"	"USD"	"US Dollar"	"0"	"Units"			28098.762862		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1983"	"1983"	"USD"	"US Dollar"	"0"	"Units"			28311.530157		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1984"	"1984"	"USD"	"US Dollar"	"0"	"Units"			30127.766935		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1985"	"1985"	"USD"	"US Dollar"	"0"	"Units"			30976.972267		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1986"	"1986"	"USD"	"US Dollar"	"0"	"Units"			32559.037674		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1987"	"1987"	"USD"	"US Dollar"	"0"	"Units"			34229.009445		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1988"	"1988"	"USD"	"US Dollar"	"0"	"Units"			36480.452068		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1989"	"1989"	"USD"	"US Dollar"	"0"	"Units"			38568.960242		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1990"	"1990"	"USD"	"US Dollar"	"0"	"Units"			40862.216612		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1991"	"1991"	"USD"	"US Dollar"	"0"	"Units"			42174.39737		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1992"	"1992"	"USD"	"US Dollar"	"0"	"Units"			41680.168006		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1993"	"1993"	"USD"	"US Dollar"	"0"	"Units"			43323.045388		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1994"	"1994"	"USD"	"US Dollar"	"0"	"Units"			45478.779956		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1995"	"1995"	"USD"	"US Dollar"	"0"	"Units"			45142.411848		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1996"	"1996"	"USD"	"US Dollar"	"0"	"Units"			46880.56338		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1997"	"1997"	"USD"	"US Dollar"	"0"	"Units"			51368.964789		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1998"	"1998"	"USD"	"US Dollar"	"0"	"Units"			53155.733604		
"ISL"	"Iceland"	"T_GDPEMP"	"GDP per person employed"	"CPC"	"USD, current prices, current PPPs"	"1999"	"1999"	"USD"	"US Dollar"	"0"	"Units"			53419.25636		
